WELL ID,WELL NAME,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,CHEMICAL,QUALIFIER,RESULT,UNITS,DATE,DATASET_CAT,DATASET,COUNTY,RB,GW_BASIN_NAME,ASSEMBLY,SENATE
NSFWG-04,NSFWG-04,38.358,-122.793,NO3NO2N,<,0.04,MG/L,11/3/2014,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
S-NSF-H15,S-NSF-H15,38.29,-122.821,NO3NO2N,<,0.04,MG/L,6/18/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
S-NSF-H08,S-NSF-H08,38.854,-122.968,NO3NO2N,<,0.04,MG/L,8/2/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
NOCO-CO-19,NOCO-CO-19,40.593,-124.229,NO3NO2N,,3.07,MG/L,9/1/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EEL RIVER VALLEY (1-10),2,2
NOCO-CO-08,NOCO-CO-08,40.903,-124.097,NO3NO2N,<,0.04,MG/L,8/11/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,MAD RIVER VALLEY - MAD RIVER LOWLAND (1-8.02),2,2
S-NSF-VP15,S-NSF-VP15,38.453,-122.713,NO3NO2N,,1.87,MG/L,7/13/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),2,2
NSFVP-10,NSFVP-10,38.504,-122.98,NO3NO2N,,0.31,MG/L,9/13/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,LOWER RUSSIAN RIVER VALLEY (1-60),2,2
NSFVP-26,NSFVP-26,38.649,-122.8,NO3NO2N,<,0.04,MG/L,9/15/2014,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - ALEXANDER AREA (1-54.01),2,2
NOCO-CO-03,NOCO-CO-03,40.747,-124.202,NO3NO2N,,0.12,MG/L,8/3/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EUREKA PLAIN (1-9),2,2
NOCO-CO-03,NOCO-CO-03,40.747,-124.202,NO3NO2N,,0.103,MG/L,5/9/2012,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EUREKA PLAIN (1-9),2,2
KLAM-15,KLAM-15,40.784,-123.336,NO3NO2N,,0.19,MG/L,11/4/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
CAMP-SH-01,CAMP-SH-01,41.692,-122.629,NO3NO2N,,1.54,MG/L,9/1/2015,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,SHASTA VALLEY (1-4),1,1
S-NSF-H21,S-NSF-H21,38.619,-122.689,NO3NO2N,<,0.04,MG/L,7/31/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
KLAM-21,KLAM-21,40.645,-122.806,NO3NO2N,,0.05,MG/L,11/17/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
CAMP-SH-09,CAMP-SH-09,41.655,-122.516,NO3NO2N,,5.14,MG/L,7/27/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NSFWG-03,NSFWG-03,38.391,-122.862,NO3NO2N,<,0.06,MG/L,8/29/2007,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
NOCO-CO-24,NOCO-CO-24,41.827,-124.217,NO3NO2N,,0.3,MG/L,9/16/2009,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,SMITH RIVER PLAIN (1-1),2,2
NSFVP-30,NSFVP-30,38.776,-122.993,NO3NO2N,,0.62,MG/L,9/29/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - CLOVERDALE AREA (1-54.02),2,2
KLAM-19,KLAM-19,40.729,-123.018,NO3NO2N,,0.08,MG/L,11/16/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
KLAM-22,KLAM-22,40.952,-123.629,NO3NO2N,,0.2,MG/L,11/18/2010,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,NO BASIN FOUND,2,2
NOCO-CO-04,NOCO-CO-04,40.639,-124.214,NO3NO2N,<,0.04,MG/L,8/4/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EEL RIVER VALLEY (1-10),2,2
NOCO-IN-09,NOCO-IN-09,39.239,-123.198,NO3NO2N,<,0.04,MG/L,6/17/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,UKIAH VALLEY (1-52),2,2
CAMP-TV-15,CAMP-TV-15,41.91,-122.465,NO3NO2N,<,0.04,MG/L,7/29/2013,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NOCO-IN-28,NOCO-IN-28,39.765,-123.208,NO3NO2N,<,0.04,MG/L,7/28/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,COVELO ROUND VALLEY (1-11),2,2
NSFVP-06,NSFVP-06,38.319,-122.678,NO3NO2N,,7.05,MG/L,10/22/2014,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),4,3
S-NSF-VP19,S-NSF-VP19,38.627,-122.769,NO3NO2N,<,0.04,MG/L,8/23/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - ALEXANDER AREA (1-54.01),2,2
KLAM-10,KLAM-10,41.563,-123.542,NO3NO2N,,0.03,MG/L,11/2/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-VP18,S-NSF-VP18,38.807,-123.004,NO3NO2N,,1.94,MG/L,7/26/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - CLOVERDALE AREA (1-54.02),2,2
NOCO-IN-03,NOCO-IN-03,39.654,-123.484,NO3NO2N,,0.2,MG/L,6/3/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,LAYTONVILLE VALLEY (1-12),2,2
NOCO-CO-23,NOCO-CO-23,41.929,-124.152,NO3NO2N,,0.33,MG/L,7/26/2010,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,SMITH RIVER PLAIN (1-1),2,2
CAMP-LU-02,CAMP-LU-02,41.953,-121.481,NO3NO2N,<,0.04,MG/L,7/19/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,KLAMATH RIVER VALLEY - TULELAKE (1-2.01),1,1
NSFWGFP-01,NSFWGFP-01,38.402,-122.82,NO3NO2N,,0.06,MG/L,10/5/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
NSFWGFP-01,NSFWGFP-01,38.402,-122.82,NO3NO2N,,0.142,MG/L,9/17/2014,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
S-NSF-VP17,S-NSF-VP17,38.626,-122.784,NO3NO2N,,1.12,MG/L,6/12/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - ALEXANDER AREA (1-54.01),2,2
CAMP-SH-02,CAMP-SH-02,41.476,-122.456,NO3NO2N,,2.18,MG/L,7/13/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-H05,S-NSF-H05,38.796,-123.083,NO3NO2N,<,0.04,MG/L,7/25/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
NSFVP-19,NSFVP-19,38.603,-122.865,NO3NO2N,,0.09,MG/L,9/16/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - HEALDSBURG AREA (1-55.02),2,2
CAMP-SH-01,CAMP-SH-01,41.692,-122.629,NO3NO2N,,1.7,MG/L,7/12/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,SHASTA VALLEY (1-4),1,1
CAMP-SH-01,CAMP-SH-01,41.692,-122.629,NO3NO2N,,1.71,MG/L,7/29/2013,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,SHASTA VALLEY (1-4),1,1
KLAM-17,KLAM-17,41.357,-122.897,NO3NO2N,,0.58,MG/L,11/15/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
CAMP-SH-05,CAMP-SH-05,41.426,-122.352,NO3NO2N,,0.12,MG/L,7/14/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
KLAM-11,KLAM-11,41.384,-123.456,NO3NO2N,,0.06,MG/L,11/2/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-H16,S-NSF-H16,38.333,-122.801,NO3NO2N,<,0.04,MG/L,4/25/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
KLAM-05,KLAM-05,41.669,-122.827,NO3NO2N,,0.06,MG/L,10/20/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
KLAM-23,KLAM-23,40.699,-122.841,NO3NO2N,,0.157,MG/L,10/8/2015,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
KLAM-23,KLAM-23,40.699,-122.841,NO3NO2N,,0.17,MG/L,11/18/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
KLAM-37,KLAM-37,40.742,-122.78,NO3NO2N,,1.57,MG/L,12/13/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
CAMP-TV-15,CAMP-TV-15,41.91,-122.465,NO3NO2N,<,0.04,MG/L,9/1/2015,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-H24,S-NSF-H24,38.406,-122.646,NO3NO2N,,0.797,MG/L,7/31/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,4,2
NOCO-IN-08,NOCO-IN-08,38.97,-123.108,NO3NO2N,,0.44,MG/L,6/16/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,SANEL VALLEY (1-53),2,2
NSFVPFP-02,NSFVPFP-02,38.419,-122.775,NO3NO2N,,1.55,MG/L,9/30/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),10,2
S-NSF-VP10,S-NSF-VP10,38.41,-122.714,NO3NO2N,<,0.04,MG/L,6/19/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),10,2
NOCO-CO-06,NOCO-CO-06,39.293,-123.795,NO3NO2N,=,0.03,MG/L,8/6/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,BIG RIVER VALLEY (1-45),2,2
KLAM-38,KLAM-38,40.793,-122.762,NO3NO2N,<,0.02,MG/L,12/14/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
S-NSF-H18,S-NSF-H18,38.619,-122.851,NO3NO2N,,0.275,MG/L,7/18/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - HEALDSBURG AREA (1-55.02),2,2
S-NSF-VP05,S-NSF-VP05,38.46,-122.815,NO3NO2N,,0.719,MG/L,6/11/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),2,2
NOCO-IN-04,NOCO-IN-04,39.405,-123.326,NO3NO2N,,1.77,MG/L,6/4/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,LITTLE LAKE VALLEY (1-13),2,2
KLAM-06,KLAM-06,41.897,-122.568,NO3NO2N,<,0.02,MG/L,10/21/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-H17,S-NSF-H17,38.388,-122.885,NO3NO2N,,0.135,MG/L,4/23/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),2,2
NOCO-CO-13,NOCO-CO-13,41.04,-124.1,NO3NO2N,,5.48,MG/L,8/19/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,BIG LAGOON AREA (1-27),2,2
KLAM-20,KLAM-20,40.852,-122.824,NO3NO2N,,0.055,MG/L,10/30/2013,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
KLAM-08,KLAM-08,41.961,-123.747,NO3NO2N,,0.03,MG/L,11/1/2010,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,NO BASIN FOUND,2,2
NSFWGFP-01,NSFWGFP-01,38.402,-122.82,NO3NO2N,,0.09,MG/L,8/29/2007,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
NSFVP-26,NSFVP-26,38.649,-122.8,NO3NO2N,=,0.04,MG/L,9/27/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - ALEXANDER AREA (1-54.01),2,2
NSFVP-19,NSFVP-19,38.603,-122.865,NO3NO2N,,0.244,MG/L,9/16/2014,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - HEALDSBURG AREA (1-55.02),2,2
KLAM-14,KLAM-14,40.734,-123.257,NO3NO2N,,0.35,MG/L,11/4/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
S-NSF-H23,S-NSF-H23,38.468,-122.688,NO3NO2N,,1.28,MG/L,6/13/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
CAMP-SH-03,CAMP-SH-03,41.529,-122.524,NO3NO2N,,3.78,MG/L,7/13/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NSFVP-29,NSFVP-29,38.703,-122.901,NO3NO2N,,1.89,MG/L,9/28/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - ALEXANDER AREA (1-54.01),2,2
NSFWG-03,NSFWG-03,38.391,-122.862,NO3NO2N,<,0.04,MG/L,10/25/2011,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
NOCO-IN-10,NOCO-IN-10,39.093,-123.178,NO3NO2N,,0.36,MG/L,6/18/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,UKIAH VALLEY (1-52),2,2
CAMP-SH-11,CAMP-SH-11,41.552,-122.375,NO3NO2N,,0.19,MG/L,7/28/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
CAMP-SH-04,CAMP-SH-04,41.398,-122.378,NO3NO2N,,0.09,MG/L,7/14/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-H25,S-NSF-H25,38.342,-122.594,NO3NO2N,,0.067,MG/L,7/12/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,4,3
NOCO-CO-07,NOCO-CO-07,41.159,-124.135,NO3NO2N,,0.62,MG/L,8/10/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,BIG LAGOON AREA (1-27),2,2
CAMP-SH-08,CAMP-SH-08,41.434,-122.4,NO3NO2N,,0.7,MG/L,7/26/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
KLAM-18,KLAM-18,40.918,-122.78,NO3NO2N,<,0.02,MG/L,11/16/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
NOCO-IN-07,NOCO-IN-07,39.053,-123.151,NO3NO2N,,0.19,MG/L,6/15/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,UKIAH VALLEY (1-52),2,2
NOCO-CO-02,NOCO-CO-02,38.979,-123.708,NO3NO2N,,8.07,MG/L,5/10/2012,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,FORT BRAGG TERRACE AREA (1-21),2,2
NOCO-CO-22,NOCO-CO-22,41.893,-124.182,NO3NO2N,,4.7,MG/L,9/14/2009,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,SMITH RIVER PLAIN (1-1),2,2
S-NSF-VP03,S-NSF-VP03,38.392,-122.773,NO3NO2N,,0.214,MG/L,4/25/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),10,2
NOCO-CO-23,NOCO-CO-23,41.929,-124.152,NO3NO2N,,0.921,MG/L,5/8/2012,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,SMITH RIVER PLAIN (1-1),2,2
NOCO-CO-20,NOCO-CO-20,40.571,-124.268,NO3NO2N,,0.6,MG/L,9/2/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EEL RIVER VALLEY (1-10),2,2
S-NSF-VP20,S-NSF-VP20,38.551,-122.72,NO3NO2N,<,0.04,MG/L,7/17/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - ALEXANDER AREA (1-54.01),2,2
S-NSF-VP11,S-NSF-VP11,38.392,-122.702,NO3NO2N,,14.4,MG/L,4/24/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),4,2
S-NSF-H11,S-NSF-H11,38.462,-122.955,NO3NO2N,<,0.04,MG/L,6/19/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
KLAM-13,KLAM-13,40.758,-123.083,NO3NO2N,,0.08,MG/L,11/3/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
KLAM-11,KLAM-11,41.384,-123.456,NO3NO2N,<,0.04,MG/L,10/5/2015,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NSFVP-29,NSFVP-29,38.703,-122.901,NO3NO2N,,1.06,MG/L,10/24/2011,WATER SUPPLY (WELLS),USGS,SONOMA,1,ALEXANDER VALLEY - ALEXANDER AREA (1-54.01),2,2
KLAM-05,KLAM-05,41.669,-122.827,NO3NO2N,,0.053,MG/L,10/6/2015,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
CAMP-LU-10,CAMP-LU-10,41.879,-121.381,NO3NO2N,<,0.04,MG/L,8/3/2010,WATER SUPPLY (WELLS),USGS,MODOC,1,KLAMATH RIVER VALLEY - TULELAKE (1-2.01),1,1
KLAM-01,KLAM-01,41.862,-123.888,NO3NO2N,<,0.04,MG/L,10/5/2015,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,NO BASIN FOUND,2,2
KLAM-36,KLAM-36,41.084,-122.701,NO3NO2N,,0.04,MG/L,12/9/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
NSFVOL-01,NSFVOL-01,38.482,-122.702,NO3NO2N,=,0.05,MG/L,9/15/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
CAMP-TV-01,CAMP-TV-01,41.931,-122.355,NO3NO2N,,0.13,MG/L,7/12/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NOCO-CO-15,NOCO-CO-15,41.578,-124.07,NO3NO2N,,0.47,MG/L,8/25/2009,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,LOWER KLAMATH RIVER VALLEY (1-14),2,2
S-NSF-H20,S-NSF-H20,38.844,-122.892,NO3NO2N,,0.189,MG/L,8/21/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
NOCO-CO-18,NOCO-CO-18,40.598,-124.18,NO3NO2N,<,0.04,MG/L,5/9/2012,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EEL RIVER VALLEY (1-10),2,2
NOCO-CO-21,NOCO-CO-21,40.591,-124.258,NO3NO2N,<,0.04,MG/L,9/3/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EEL RIVER VALLEY (1-10),2,2
S-NSF-VP08,S-NSF-VP08,38.564,-122.837,NO3NO2N,,1.98,MG/L,6/11/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),2,2
NOCO-CO-27,NOCO-CO-27,40.691,-124.206,NO3NO2N,<,0.04,MG/L,10/6/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EUREKA PLAIN (1-9),2,2
S-NSF-VP02,S-NSF-VP02,38.337,-122.692,NO3NO2N,,7.53,MG/L,4/24/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),10,3
CAMP-QV-04,CAMP-QV-04,41.878,-121.385,NO3NO2N,<,0.04,MG/L,9/2/2015,WATER SUPPLY (WELLS),USGS,MODOC,1,NO BASIN FOUND,1,1
KLAM-02,KLAM-02,41.626,-123.078,NO3NO2N,<,0.02,MG/L,10/19/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NOCO-CO-29,NOCO-CO-29,40.902,-124.11,NO3NO2N,<,0.04,MG/L,10/7/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,MAD RIVER VALLEY - MAD RIVER LOWLAND (1-8.02),2,2
S-NSF-H02,S-NSF-H02,38.508,-123.065,NO3NO2N,,0.135,MG/L,7/23/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
NSFVP-10,NSFVP-10,38.504,-122.98,NO3NO2N,,0.137,MG/L,9/17/2014,WATER SUPPLY (WELLS),USGS,SONOMA,1,LOWER RUSSIAN RIVER VALLEY (1-60),2,2
NSFWGFP-01,NSFWGFP-01,38.402,-122.82,NO3NO2N,,0.139,MG/L,10/25/2011,WATER SUPPLY (WELLS),USGS,SONOMA,1,WILSON GROVE FORMATION HIGHLANDS (1-59),10,2
NOCO-CO-17,NOCO-CO-17,40.537,-124.078,NO3NO2N,,0.66,MG/L,8/27/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EEL RIVER VALLEY (1-10),2,2
NOCO-IN-01,NOCO-IN-01,39.255,-123.234,NO3NO2N,,0.18,MG/L,6/1/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,UKIAH VALLEY (1-52),2,2
NOCO-IN-11,NOCO-IN-11,39.324,-123.114,NO3NO2N,,0.474,MG/L,5/2/2012,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,POTTER VALLEY (1-51),2,2
NOCO-CO-30,NOCO-CO-30,40.566,-124.115,NO3NO2N,,0.58,MG/L,10/8/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,EEL RIVER VALLEY (1-10),2,2
CAMP-SH-13,CAMP-SH-13,41.611,-122.408,NO3NO2N,,0.66,MG/L,9/23/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-VP07,S-NSF-VP07,38.663,-122.945,NO3NO2N,<,0.04,MG/L,8/1/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
NSFVPFP-01,NSFVPFP-01,38.408,-122.802,NO3NO2N,<,0.06,MG/L,9/14/2004,WATER SUPPLY (WELLS),USGS,SONOMA,1,SANTA ROSA VALLEY - SANTA ROSA PLAIN (1-55.01),10,2
NOCO-CO-26,NOCO-CO-26,41.067,-124.139,NO3NO2N,,0.22,MG/L,10/5/2009,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,BIG LAGOON AREA (1-27),2,2
NOCO-IN-16,NOCO-IN-16,39.446,-122.957,NO3NO2N,,0.23,MG/L,7/7/2009,WATER SUPPLY (WELLS),USGS,LAKE,1,GRAVELLY VALLEY (1-48),4,2
S-NSF-H06,S-NSF-H06,38.879,-123.101,NO3NO2N,,0.079,MG/L,7/30/2012,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,NO BASIN FOUND,2,2
KLAM-11,KLAM-11,41.384,-123.456,NO3NO2N,,0.061,MG/L,10/30/2013,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
KLAM-24,KLAM-24,41.296,-122.803,NO3NO2N,<,0.02,MG/L,11/29/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
S-NSF-H12,S-NSF-H12,38.4,-122.942,NO3NO2N,<,0.04,MG/L,7/16/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
KLAM-39,KLAM-39,40.79,-123.337,NO3NO2N,,0.05,MG/L,12/14/2010,WATER SUPPLY (WELLS),USGS,TRINITY,1,NO BASIN FOUND,2,2
NOCO-IN-15,NOCO-IN-15,39.426,-122.929,NO3NO2N,<,0.04,MG/L,7/6/2009,WATER SUPPLY (WELLS),USGS,LAKE,1,GRAVELLY VALLEY (1-48),4,2
KLAM-01,KLAM-01,41.862,-123.888,NO3NO2N,,0.047,MG/L,10/29/2013,WATER SUPPLY (WELLS),USGS,DEL NORTE,1,NO BASIN FOUND,2,2
NOCO-CO-05,NOCO-CO-05,39.397,-123.813,NO3NO2N,,3.84,MG/L,8/5/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,FORT BRAGG TERRACE AREA (1-21),2,2
KLAM-22,KLAM-22,40.952,-123.629,NO3NO2N,,0.073,MG/L,10/8/2015,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,NO BASIN FOUND,2,2
KLAM-04,KLAM-04,41.686,-122.785,NO3NO2N,,0.07,MG/L,10/20/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NOCO-IN-10,NOCO-IN-10,39.093,-123.178,NO3NO2N,,0.742,MG/L,5/2/2012,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,UKIAH VALLEY (1-52),2,2
S-NSF-H22,S-NSF-H22,38.551,-122.656,NO3NO2N,<,0.04,MG/L,7/11/2012,WATER SUPPLY (WELLS),USGS,SONOMA,1,NO BASIN FOUND,2,2
CAMP-TV-15,CAMP-TV-15,41.91,-122.465,NO3NO2N,<,0.02,MG/L,10/13/2010,WATER SUPPLY (WELLS),USGS,SISKIYOU,1,NO BASIN FOUND,1,1
NOCO-IN-13,NOCO-IN-13,39.155,-123.19,NO3NO2N,,1.02,MG/L,6/24/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,UKIAH VALLEY (1-52),2,2
NOCO-CO-08,NOCO-CO-08,40.903,-124.097,NO3NO2N,<,0.04,MG/L,5/8/2012,WATER SUPPLY (WELLS),USGS,HUMBOLDT,1,MAD RIVER VALLEY - MAD RIVER LOWLAND (1-8.02),2,2
NOCO-IN-19,NOCO-IN-19,39.28,-123.199,NO3NO2N,,3.52,MG/L,7/13/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,UKIAH VALLEY (1-52),2,2
NOCO-CO-02,NOCO-CO-02,38.979,-123.708,NO3NO2N,,8,MG/L,7/30/2009,WATER SUPPLY (WELLS),USGS,MENDOCINO,1,FORT BRAGG TERRACE AREA (1-21),2,2
CAMP-QV-04,CAMP-QV-04,41.878,-121.385,NO3NO2N,,0.125,MG/L,8/8/2013,WATER SUPPLY (WELLS),USGS,MODOC,1,NO BASIN FOUND,1,1
