WELL ID,WELL NAME,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,CHEMICAL,QUALIFIER,RESULT,UNITS,DATE,DATASET_CAT,DATASET,COUNTY,RB,GW_BASIN_NAME,ASSEMBLY,SENATE
TEH 741,TEH 741,40.247,-122.224,TCE,ND,0,UG/L,5/4/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - RED BLUFF (5-21.50),3,4
TEH 646,TEH 646,40.295,-122.431,TCE,ND,0,UG/L,4/5/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 691,TEH 691,40.25,-122.21,TCE,ND,0,UG/L,4/19/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - BEND (5-21.53),3,4
TEH 795,TEH 795,40.246,-122.224,TCE,ND,0,UG/L,5/5/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - BEND (5-21.53),3,4
TEH 828,TEH 828,40.244,-122.202,TCE,ND,0,UG/L,5/10/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - BEND (5-21.53),3,4
TEH 695,TEH 695,40.268,-122.353,TCE,ND,0,UG/L,4/12/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 671,TEH 671,40.287,-122.266,TCE,ND,0,UG/L,4/13/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 789,TEH 789,40.275,-122.322,TCE,ND,0,UG/L,4/26/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 663,TEH 663,40.293,-122.36,TCE,ND,0,UG/L,4/7/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 655,TEH 655,40.348,-122.345,TCE,ND,0,UG/L,4/6/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 779,TEH 779,40.28,-122.318,TCE,ND,0,UG/L,4/26/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - RED BLUFF (5-21.50),3,4
TEH 679,TEH 679,40.275,-122.398,TCE,ND,0,UG/L,4/13/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 812,TEH 812,40.314,-122.206,TCE,ND,0,UG/L,5/11/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 835,TEH 835,40.044,-122.095,TCE,ND,0,UG/L,5/19/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - DYE CREEK (5-21.55),3,4
TEH 858,TEH 858,40.11,-122.096,TCE,ND,0,UG/L,5/26/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - DYE CREEK (5-21.55),3,4
TEH 875,TEH 875,40.035,-122.107,TCE,ND,0,UG/L,6/1/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - LOS MOLINOS (5-21.56),3,4
TEH 754,TEH 754,40.244,-122.249,TCE,ND,0,UG/L,5/4/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - RED BLUFF (5-21.50),3,4
TEH 861,TEH 861,40.037,-122.101,TCE,ND,0,UG/L,5/25/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - DYE CREEK (5-21.55),3,4
TEH 727,TEH 727,40.041,-122.115,TCE,ND,0,UG/L,4/26/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - DYE CREEK (5-21.55),3,4
TEH 703,TEH 703,40.298,-122.42,TCE,ND,0,UG/L,4/7/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 805,TEH 805,40.258,-122.251,TCE,ND,0,UG/L,5/10/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - RED BLUFF (5-21.50),3,4
TEH 865,TEH 865,40.041,-122.116,TCE,ND,0,UG/L,5/26/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - RED BLUFF (5-21.50),3,4
TEH 647,TEH 647,40.281,-122.439,TCE,ND,0,UG/L,4/5/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 743,TEH 743,40.251,-122.212,TCE,ND,0,UG/L,5/3/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - BEND (5-21.53),3,4
TEH 770,TEH 770,40.245,-122.206,TCE,ND,0,UG/L,4/28/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - BEND (5-21.53),3,4
TEH 841,TEH 841,40.009,-122.084,TCE,ND,0,UG/L,5/17/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - LOS MOLINOS (5-21.56),3,4
TEH 882,TEH 882,40.056,-122.109,TCE,ND,0,UG/L,5/25/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - DYE CREEK (5-21.55),3,4
TEH 666,TEH 666,40.317,-122.412,TCE,ND,0,UG/L,4/6/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,REDDING AREA - BOWMAN (5-6.01),3,4
TEH 811,TEH 811,40.228,-122.376,TCE,ND,0,UG/L,5/12/2005,WATER SUPPLY (WELLS),GAMA,TEHAMA,5,SACRAMENTO VALLEY - RED BLUFF (5-21.50),3,4
