WELL ID,WELL NAME,APPROXIMATE LATITUDE,APPROXIMATE LONGITUDE,CHEMICAL,QUALIFIER,RESULT,UNITS,DATE,DATASET_CAT,DATASET,COUNTY,RB,GW_BASIN_NAME,ASSEMBLY,SENATE
GASD00000885,SD 885,32.842,-116.613,PCATE,<,4,UG/L,6/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000853,SD 853,33.316,-117.231,PCATE,<,4,UG/L,6/3/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000940,SD 940,33.053,-116.578,PCATE,<,4,UG/L,1/21/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000896,SD 896,32.682,-116.507,PCATE,<,4,UG/L,6/19/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000814,SD 814,33.035,-116.841,PCATE,<,4,UG/L,5/7/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000918,SD 918,33.069,-117.082,PCATE,<,4,UG/L,12/9/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,77,38
GASD00000884,SD 884,32.801,-116.767,PCATE,<,4,UG/L,6/12/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000836,SD 836,33.02,-116.956,PCATE,<,4,UG/L,5/22/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000907,SD 907,32.834,-116.73,PCATE,<,4,UG/L,12/3/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000801,SD 801,33.018,-116.847,PCATE,=,8.1,UG/L,4/29/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000923,SD 923,33.238,-116.982,PCATE,<,4,UG/L,12/11/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000902,SD 902,32.69,-116.475,PCATE,<,4,UG/L,12/2/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,COTTONWOOD VALLEY (9-27),71,40
GASD00000874,SD 874,32.837,-116.697,PCATE,<,4,UG/L,6/12/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000807,SD 807,32.976,-116.91,PCATE,<,4,UG/L,5/1/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000947,SD 947,33.223,-116.32,PCATE,<,4,UG/L,1/20/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,7,BORREGO VALLEY (7-24),71,38
GASD00000889,SD 889,32.652,-116.291,PCATE,<,4,UG/L,6/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,7,NO BASIN FOUND,71,40
GASD00000829,SD 829,33.029,-116.945,PCATE,<,4,UG/L,5/21/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000911,SD 911,32.602,-116.682,PCATE,<,4,UG/L,12/4/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,40
GASD00000851,SD 851,33.434,-117.317,PCATE,<,4,UG/L,5/28/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,76,36
GASD00000819,SD 819,33.071,-116.84,PCATE,<,4,UG/L,5/13/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000852,SD 852,33.271,-117.082,PCATE,<,4,UG/L,5/28/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000833,SD 833,33.011,-116.95,PCATE,<,4,UG/L,5/22/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000846,SD 846,33.322,-117.257,PCATE,<,4,UG/L,5/29/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,76,38
GASD00000822,SD 822,33.095,-116.795,PCATE,<,4,UG/L,5/14/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000818,SD 818,33.046,-116.88,PCATE,<,4,UG/L,5/8/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000930,SD 930,33.377,-116.684,PCATE,<,4,UG/L,12/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000872,SD 872,32.823,-116.779,PCATE,<,4,UG/L,6/12/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000837,SD 837,32.977,-116.794,PCATE,<,4,UG/L,5/29/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000897,SD 897,33.392,-117.043,PCATE,<,4,UG/L,5/29/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,75,38
GASD00000880,SD 880,32.861,-116.629,PCATE,<,4,UG/L,6/17/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000943,SD 943,33.196,-116.741,PCATE,<,4,UG/L,12/18/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000809,SD 809,33.018,-116.892,PCATE,<,4,UG/L,5/1/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,SANTA MARIA VALLEY (9-11),71,38
GASD00000916,SD 916,33.078,-116.617,PCATE,<,4,UG/L,12/4/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000925,SD 925,33.084,-116.618,PCATE,<,4,UG/L,1/21/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000946,SD 946,33.088,-116.115,PCATE,<,4,UG/L,1/8/2009,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,7,BORREGO VALLEY (7-24),71,38
GASD00000860,SD 860,32.956,-116.972,PCATE,<,4,UG/L,6/5/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000821,SD 821,33.09,-116.721,PCATE,<,4,UG/L,5/13/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
GASD00000873,SD 873,32.8,-116.826,PCATE,<,4,UG/L,6/12/2008,WATER SUPPLY (WELLS),GAMA,SAN DIEGO,9,NO BASIN FOUND,71,38
